MANDT,AGR_NAME,COUNTER,PROFILE,VARIANT,GENERATED,PSTATE
210,SAP_HR_PD_APL_DEVELOPMANAGER,1,T_P0920218,,X,
210,SAP_HR_PD_DEVELOPMANAGER,1,T_P0920219,,X,
210,SAP_HR_PD_HR-ADMINISTRATOR,1,T_P0920220,,X,
210,SAP_HR_PD_HR-MANAGER,1,T_P0920221,,X,
210,SAP_HR_PD_MANAGER,1,T_P0920222,,X,
210,SAP_HR_PD_TRAININGADMIN,1,T_P0920223,,X,
210,SAP_HR_PD_TRAININGMANAGER,1,T_P0920224,,X,
210,SAP_HR_PE_DEVELOPMANAGER,1,T_P0920225,,X,
210,SAP_HR_PE_HR-MANAGER,1,T_P0920226,,X,
210,SAP_HR_PE_MANAGER,1,T_P0920227,,X,
210,SAP_HR_PE_RPL_ROOMPLANNING,1,T_P0920228,,X,
210,SAP_HR_PE_RPL_ROOMRESERVATION,1,T_P0920229,,X,
210,SAP_HR_PE_SG_TRAININGMANAGER,1,T_P0920230,,X,
210,SAP_HR_PE_SPECIALIST,1,T_P0920231,,X,
210,SAP_HR_PE_TRAININGADMIN,1,T_P0920334,,X,
210,SAP_HR_PE_TRAININGMANAGER,1,T_P0920335,,X,
210,SAP_HR_PT_SHIFT-PLANNER,1,T_PT_SFT__,,X,
210,SAP_HR_PT_TIME-ADMINISTRATOR,1,T_PT_ADM__,,X,
210,SAP_HR_PT_TIME-LABOR-ANALYST,1,T_PT_ALY__,,X,
210,SAP_HR_PT_TIME-MGMT-SPECIALIST,1,T_PT_SPC__,,X,
210,SAP_HR_PT_TIME-SUPERVISOR,1,T_PT_SUP__,,X,
210,SAP_HR_PT_US_PS_TIME-ADM,1,T_LB200064,,X,
210,SAP_HR_PY_99_PAYROLL-PROC-ADM,1,T_P0920183,,X,
210,SAP_HR_PY_AR_PAYROLL-PROC-ADM,1,T_P0920314,,X,
210,SAP_HR_PY_AR_PAYROLL-SPEC,1,T_P0920186,,X,
210,SAP_HR_PY_AT_PAYROLL-ADM,1,T_P0920403,,X,
210,SAP_HR_PY_AT_PS_PAYROLL-PROC,1,T_LB200065,,X,
210,SAP_HR_PY_AU_PAYROLL-ADM,1,T_P0920019,,X,
210,SAP_HR_PY_AU_PAYROLL-PROC-ADM,1,T_P0920022,,X,
210,SAP_HR_PY_BE_PAYROLL-ADM,1,T_P0920197,,X,
210,SAP_HR_PY_BE_PAYROLL-PROC-ADM,1,T_P0920199,,X,
210,SAP_HR_PY_BR_PAYROLL-ADM,1,T_P0920315,,X,
210,SAP_HR_PY_BR_PAYROLL-MANAGER,1,T_P0920316,,X,
210,SAP_HR_PY_BR_PAYROLL-PROC-ADM,1,T_P0920317,,X,
210,SAP_HR_PY_BR_PAYROLL-SPEC,1,T_P0920318,,X,
210,SAP_HR_PY_CA_PAYROLL-MANAGER,1,T_P0920351,,X,
210,SAP_HR_PY_CA_PAYROLL-PROC-ADM,1,T_P0920352,,X,
210,SAP_HR_PY_CA_PAYROLL-SPEC,1,T_P0920353,,X,
210,SAP_HR_PY_CH_PAYROLL-ADM,1,T_LC780044,,X,
210,SAP_HR_PY_CH_PAYROLL-MANAGER,1,T_LC780043,,X,
210,SAP_HR_PY_CH_PAYROLL-PROC-ADM,1,T_LC780042,,X,
210,SAP_HR_PY_CN_PAYROLL-ADM,1,T_KH440003,,X,A
210,SAP_HR_PY_CN_PAYROLL-MANAGER,1,T_KH440005,,X,A
210,SAP_HR_PY_CN_PAYROLL-PROC-ADM,1,T_KH440010,,X,A
210,SAP_HR_PY_DE_PAYROLL-PROC-PVW,1,T_P0920134,,X,
210,SAP_HR_PY_DK_PAYROLL-PROC-ADM,1,T_P0920390,,X,
210,SAP_HR_PY_ES_PAYROLL-ADM,1,T_P0920278,,X,
210,SAP_HR_PY_ES_PAYROLL-PROC-ADM,1,T_P0920280,,X,
210,SAP_HR_PY_ES_PAYROLL-SPEC,1,T_P0920281,,X,
210,SAP_HR_PY_FR_PAYROLL-MANAGER,1,T_P0920283,,X,
210,SAP_HR_PY_FR_PAYROLL-SPEC,1,T_P0920285,,X,
210,SAP_HR_PY_FR_PS_PAYROLL-PROC,1,T_LB200066,,X,
210,SAP_HR_PY_GB_PAYROLL-ADM,1,T_P0920286,,X,
210,SAP_HR_PY_GB_PAYROLL-MANAGER,1,T_P0920287,,X,
210,SAP_HR_PY_GB_PAYROLL-PROC-ADM,1,T_P0920320,,X,
210,SAP_HR_PY_GB_PAYROLL-SPEC,1,T_P0920289,,X,
210,SAP_HR_PY_GB_PS_PAYROLL-PROC,1,T_LB200067,,X,
210,SAP_HR_PY_HK_PAYROLL-ADM,1,T_P0920290,,X,
210,SAP_HR_PY_HK_PAYROLL-MANAGER,1,T_P0920291,,X,A
210,SAP_HR_PY_ID_PAYROLL-ADM,1,T_P0920294,,X,
210,SAP_HR_PY_ID_PAYROLL-PROC-ADM,1,T_P0920296,,X,
210,SAP_HR_PY_IE_PAYROLL-ADM,1,T_P0920333,,X,
210,SAP_HR_PY_IE_PAYROLL-MANAGER,1,T_P0920323,,X,
210,SAP_HR_PY_IE_PAYROLL-PROC-ADM,1,T_P0920324,,X,
210,SAP_HR_PY_IE_PAYROLL-SPEC,1,T_P0920300,,X,
210,SAP_HR_PY_IT_PAYROLL-ADM,1,T_P0920301,,X,
210,SAP_HR_PY_IT_PAYROLL-MANAGER,1,T_P0920302,,X,
210,SAP_HR_PY_IT_PAYROLL-PROC-ADM,1,T_P0920303,,X,
210,SAP_HR_PY_IT_PAYROLL-SPEC,1,T_P0920304,,X,
210,SAP_HR_PY_JP_PAYROLL-PROC-ADM,1,T_LD160004,,X,A
210,SAP_HR_PY_JP_SHUKKO,1,T_LD880011,,X,
210,SAP_HR_PY_MY_PAYROLL-ADM,1,T_P0920266,,X,
210,SAP_HR_PY_MY_PAYROLL-MANAGER,1,T_P0920265,,X,
210,SAP_HR_PY_MY_PAYROLL-PROC-ADM,1,T_P0920264,,X,
210,SAP_HR_PY_NO_PAYROLL-ADM,1,T_P0920262,,X,
210,SAP_HR_PY_NO_PAYROLL-MANAGER,1,T_P0920261,,X,
210,SAP_HR_PY_NO_PAYROLL-PROC-ADM,1,T_P0920260,,X,
210,SAP_HR_PY_NO_PAYROLL-SPEC,1,T_P0920259,,X,
210,SAP_HR_PY_NZ_PAYROLL-MANAGER,1,T_P0920049,,X,
210,SAP_HR_PY_PAYROLL-ADM,1,T_P0920156,,X,
210,SAP_HR_PY_PAYROLL-LOAN-ADM,1,T_P0920418,,X,
210,SAP_HR_PY_PAYROLL-MANAGER,1,T_P0920416,,X,
210,SAP_HR_PY_PAYROLL-PROC-ADM,1,T_P0920155,,X,
210,SAP_HR_PY_PH_PAYROLL-ADM,1,T_P0920043,,X,
210,SAP_HR_PY_PT_PAYROLL-ADM,1,T_P0920257,,X,
210,SAP_HR_PY_PT_PAYROLL-MANAGER,1,T_LC780068,,X,
210,SAP_HR_PY_PT_PAYROLL-PROC-ADM,1,T_LC780067,,X,
210,SAP_HR_PY_PT_PAYROLL-SPEC,1,T_P0920254,,X,
210,SAP_HR_PY_SE_PAYROLL-MANAGER,1,T_P0920393,,X,
210,SAP_HR_PY_SG_PAYROLL-PROC-ADM,1,T_P0920251,,X,
210,SAP_HR_PY_SG_PS_PAYROLL-PROC,1,T_LC780102,,X,A
210,SAP_HR_PY_TH_PAYROLL-MANAGER,1,T_P0920248,,X,
210,SAP_HR_PY_US_PAYROLL-ADM,1,T_P0920406,,X,
210,SAP_HR_PY_US_PAYROLL-MANAGER,1,T_P0920354,,X,
210,SAP_HR_PY_US_PAYROLL-PROC-ADM,1,T_P0920355,,X,
210,SAP_HR_PY_US_PS_PAYROLL-PROC,1,T_LB200068,,X,
210,SAP_HR_PY_US_PS_PAYROLL_DRGTST,1,T_LB200052,,X,A
210,SAP_HR_PY_VE_PAYROLL-ADM,1,T_P0920307,,X,
210,SAP_HR_PY_VE_PAYROLL-MANAGER,1,T_P0920308,,X,
210,SAP_HR_PY_VE_PAYROLL-PROC-ADM,1,T_P0920309,,X,
210,SAP_HR_PY_VE_PAYROLL-SPEC,1,T_P0920310,,X,
210,SAP_HR_PY_ZA_PAYROLL-ADM,1,T_P0920152,,X,
210,SAP_HR_PY_ZA_PAYROLL-MANAGER,1,T_P0920181,,X,
210,SAP_HR_PY_ZA_PAYROLL-PROC-ADM,1,T_P0920180,,X,
210,SAP_HR_PY_ZA_PAYROLL-SPEC,1,T_P0920182,,X,
210,SAP_HR_RC_HR-MANAGER,1,T_P0920165,,X,
210,SAP_HR_RC_MANAGER,1,T_P0920162,,X,
210,SAP_HR_RC_RECRUITER,1,T_P0920163,,X,
210,SAP_HR_RC_SPECIALIST,1,T_P0920166,,X,
210,SAP_HR_REPORTING,1,T_P0920201,,X,
210,SAP_IBSFS_ICL_ALL,1,T_K4820031,,X,A
210,SAP_IBSS_BASIS_DEV,1,T_AA320020,,X,A
210,SAP_IBSS_CUST,1,T_AA320019,,X,A
210,SAP_IBSS_PACKAGE,1,T_AA320027,,X,A
210,SAP_ICC_BRASIL,1,T_P0920910,,X,
210,SAP_ICC_KOREA_AA,1,T_A0320101,,X,A
210,SAP_ICC_KOREA_BOE,1,T_A0320098,,X,A
210,SAP_ICC_KOREA_FS,1,T_A0320099,,X,A
210,SAP_ICC_KOREA_VAT,1,T_A0320100,,X,A
210,SAP_ICC_KOREA_WT,1,T_A0320097,,X,A
210,SAP_ICC_PRENUMBERED_DOCUMENTS,1,T_P0920911,,X,
210,SAP_ICC_TURKEY,1,T_P0920912,,X,
210,SAP_IDOC_ADMINISTRATION,1,T_56184353,,X,
210,SAP_IDOC_EVERYONE,1,T_56184354,,X,A
210,SAP_IDOC_IMPLEMENTATION,1,T_56184351,,X,A
210,SAP_IM_FA_BUDGET_DISTRIBUTION,1,T_P0920497,,X,
210,SAP_IM_FA_BUDGET_MAINTAIN,1,T_P0920496,,X,
210,SAP_IM_FA_IA_APP_REQ_MASTERDAT,1,T_PC220074,,X,
210,SAP_IM_FA_IA_APP_REQ_MASTER_PL,1,T_P0920279,,X,
210,SAP_IM_FA_IA_APP_REQ_MSTR_WEB,1,T_P0920511,,X,
210,SAP_IM_FA_IA_ARCHIVE,1,T_P0920509,,X,
210,SAP_IM_FA_IA_INFOSYSTEM_IMFR,1,T_P0920292,,X,
210,SAP_IM_FA_IP_INFOSYSTEM_IMFA,1,T_P0920500,,X,
210,SAP_IM_FA_IP_INFOSYS_SUMMARIZE,1,T_P0920589,,X,
210,SAP_IM_FA_IP_INV_PROG_BUDGET,1,T_P0920495,,X,
210,SAP_IM_FA_IP_INV_PROG_MSTR_DAT,1,T_P0920498,,X,
210,SAP_IM_FA_IP_INV_PROG_PERIODIC,1,T_P0920499,,X,
210,SAP_IM_FA_IP_INV_PROG_PLAN,1,T_P0920494,,X,
210,SAP_IM_FA_IP_SUMMARIZATION,1,T_P0920501,,X,
210,SAP_IQM_IC_ADMIN,1,T_BE420081,,X,A
210,SAP_IQ_CAMPUS,1,T_AI310023,,X,
210,SAP_ISA_IV_SUPPLIER_FINANCE,1,T_K5030021,,X,
210,SAP_ISA_JIT_CONTROL,1,T_K5030058,,X,
210,SAP_ISA_PUR_SUPPLIER_LOGISTICS,1,T_K5030017,,X,A
210,SAP_ISA_SHIPPING_NOTIFICATION,1,T_K5030015,,X,A
210,SAP_ISA_SUB_BILLING_VIEW,1,T_AC450007,,X,A
210,SAP_ISA_SUB_CATDISPLAY,1,T_PO170010,,X,A
210,SAP_ISA_SUB_CATPRICE,1,T_AC450023,,X,A
210,SAP_ISA_SUB_CONTRACT_UI,1,T_PO170011,,X,A
210,SAP_ISA_SUB_CUSTOMER_CHANGE,1,T_AC450024,,X,A
210,SAP_ISA_SUB_CUSTOMER_CREATE,1,T_AC450008,,X,A
210,SAP_ISA_SUB_CUSTOMER_READ,1,T_AC450009,,X,A
210,SAP_ISA_SUB_ORDER_MAINTAIN,1,T_AC450010,,X,A
210,SAP_ISA_SUB_QUOTATION_UI,1,T_AC450011,,X,A
210,SAP_ISA_SUB_QUOT_DISPLAY_UI,1,T_PO170012,,X,A
210,SAP_ISA_SUB_RFC,1,T_AC450012,,X,A
210,SAP_ISA_SUB_SHOPMGMT,1,T_AC450013,,X,A
210,SAP_ISA_SUB_TEMPLATE_MAINTAIN,1,T_AC450014,,X,A
210,SAP_ISA_SUB_USER_MANAGER,1,T_AC450015,,X,A
210,SAP_ISA_SUB_USER_SUPERUSER,1,T_AC450016,,X,A
210,SAP_ISA_SUPPLIER_AUTOMOTIVE,1,T_K5030013,,X,A
210,SAP_ISB_ACCOUNTS_ADMIN_AG,1,T_K4930005,,X,
210,SAP_ISB_ACCOUNTS_ASSISTANT_AG,1,T_K4930007,,X,
210,SAP_ISB_ACCOUNTS_STAFF_AG,1,T_K4930006,,X,
210,SAP_ISB_CRE_RISK_CONTROLLER_AG,1,T_K4930001,,X,
210,SAP_ISB_MAR_RISK_CONTROLLER_AG,1,T_K4930002,,X,
210,SAP_ISB_PA_CONTROLLER_AG,1,T_K4930003,,X,
210,SAP_ISB_STRATEGIC_PLANNER_AG,1,T_K4930004,,X,
210,SAP_ISHT_DRM_CHANNEL_INV_COORD,1,T_EG920001,,X,
210,SAP_ISHT_DRM_DR_ADMINISTRATOR,1,T_K5030039,,X,A
210,SAP_ISHT_DRM_MS_ADMINISTRATOR,1,T_K5030040,,X,A
210,SAP_ISHT_DRM_RESALE_COORDINAT,1,T_EG920004,,X,
210,SAP_ISHT_DRM_RETURNS_MGMT,1,T_EG920010,,X,
210,SAP_ISM_INTERNET_CUSTOMER,1,T_ISM_IAC_,,X,A
210,SAP_ISM_ISMAMCUI_RFC_USER,1,T_AI310019,,X,A
210,SAP_ISM_ISMAMC_F4_RFC_USER,1,T_AI310021,,X,A
210,SAP_ISM_MAM_AD_INSERT_ORDER,1,T_S4180016,,X,
210,SAP_ISM_MAM_AD_ORDER,1,T_S4180015,,X,
210,SAP_ISM_MAM_AGENT_ADMIN,1,T_S4180017,,X,
210,SAP_ISM_MAM_BASIC_USER,1,T_S4180013,,X,
210,SAP_ISM_MAM_BILLING_ADMIN,1,T_S4180019,,X,
210,SAP_ISM_MAM_BP_ADMIN,1,T_S4180018,,X,
210,SAP_ISM_MAM_COA_SPECIALIST,1,T_S4180021,,X,
210,SAP_ISM_MAM_COMMERCIAL_ORDER,1,T_S4180020,,X,
210,SAP_ISM_MAM_CONDITION_ADMIN,1,T_S4180023,,X,
210,SAP_ISM_MAM_DISTRIBUTION_ADMIN,1,T_S4180022,,X,
210,SAP_ISM_MAM_ONLINE_ORDER,1,T_S4180025,,X,
210,SAP_ISM_MAM_PRODUCT_MD_MAINT,1,T_S4180024,,X,
210,SAP_ISM_MAM_SALES_REP,1,T_S4180027,,X,
210,SAP_ISM_MAM_SERVICE_ORDER,1,T_S4180026,,X,
210,SAP_ISR_BC_ADMIN,1,T_P0920940,,X,
210,SAP_ISR_CBP_MASTER_DATA,1,T_P0920777,,X,
210,SAP_ISR_CBP_REPLENISHMENT,1,T_P0920783,,X,
210,SAP_ISR_CL_RECLASSIFICATION,1,T_P0920860,,X,
210,SAP_ISR_CONDITIONS_SALES,1,T_P0920863,,X,
210,SAP_ISR_DC_DISTR_OF_RETURNS,1,T_P0920757,,X,
210,SAP_ISR_DC_MERCH_DISTRIBUTION,1,T_P0920731,,X,
210,SAP_ISR_FREEGOODS_DISCOUNT,1,T_P0920862,,X,
210,SAP_ISR_LE_BASIC_DATA_DISPLAY,1,T_P0920981,,X,
210,SAP_ISR_LIS_PLANUNG,1,T_P0920853,,X,
210,SAP_ISR_LO_ADM_ADDITIONAL,1,T_P0920800,,X,
210,SAP_ISR_LO_MDS_SLS,1,T_P0920795,,X,
210,SAP_ISR_LO_MD_ASSORTMENT,1,T_P0920784,,X,
210,SAP_ISR_LO_MD_DISCONTINUATION,1,T_P0920794,,X,
210,SAP_ISR_LO_MD_SEASON,1,T_P0920799,,X,
210,SAP_ISR_MAP_COORDINATOR,1,T_P0920758,,X,A
210,SAP_ISR_MAP_PLANNER,1,T_P0920759,,X,A
210,SAP_ISR_MATERIAL_DISPLAY,1,T_P0920819,,X,
210,SAP_ISR_MATERIAL_MAINTAIN,1,T_P0920820,,X,
210,SAP_ISR_MERCH_CAT_DISPLAY,1,T_P0920877,,X,
210,SAP_ISR_PRICAT,1,T_P0920996,,X,
210,SAP_ISR_PRICING,1,T_P0920855,,X,
210,SAP_ISR_PRICING_ENVIRONMENT,1,T_P0920864,,X,
210,SAP_ISR_PRICING_STRATEGIC,1,T_PC220069,,X,
210,SAP_ISR_PROMOTION,1,T_P0920401,,X,
210,SAP_ISR_PUR_ORDEROPTIMIZING,1,T_P0920785,,X,
210,SAP_ISR_PUR_PERISHABLES,1,T_P0920788,,X,
210,SAP_ISR_PUR_PURCHASEORDER,1,T_P0920990,,X,
210,SAP_ISR_PUR_REPL_WB,1,T_P0920761,,X,
210,SAP_ISR_RETAIL_INFOSYSTEM,1,T_P0920852,,X,
210,SAP_ISR_RETAIL_STORE,1,T_P0920833,,X,
210,SAP_ISR_SALES_AUDIT,1,T_P0920845,,X,
210,SAP_ISR_SITE_DISPLAY,1,T_P0920851,,X,
210,SAP_ISR_SITE_MAINTAIN,1,T_P0920850,,X,
210,SAP_ISR_STORE_BUYING,1,T_P0920834,,X,
210,SAP_ISR_STORE_INFORMATION,1,T_P0920836,,X,
210,SAP_ISR_STORE_LOGISTICS,1,T_P0920837,,X,
210,SAP_ISR_STORE_PERSONNEL,1,T_P0920838,,X,
210,SAP_ISR_STORE_PLANNING,1,T_P0920869,,X,
210,SAP_ISR_STORE_SALES,1,T_P0920835,,X,
210,SAP_ISR_SUBSCUSTO_ACCTG,1,T_P0920865,,X,
210,SAP_ISR_SUBSCUSTO_ARRANGM,1,T_P0920866,,X,
210,SAP_ISR_SUBSVENDO_ACCTG,1,T_P0920867,,X,
210,SAP_ISR_SUBSVENDO_REBARRANG,1,T_P0920868,,X,
210,SAP_ISR_TC_AGENT,1,T_P0920870,,X,
210,SAP_ISR_VALUE_QUOTA_SCALES,1,T_PC220108,,X,
210,SAP_ISU_ALL,1,E_ISU_ALL_,,X,A
210,SAP_ISU_BF_PS_SCHEDULING,1,T_84000058,,X,
210,SAP_ISU_BF_PS_SCHEDULING_DISP,1,T_84000059,,X,
210,SAP_ISU_BF_RS_REGIONAL_STRUC,1,T_84000056,,X,
210,SAP_ISU_BI_BD_MASTER_DATA,1,T_K4140007,,X,
210,SAP_ISU_BI_BD_MASTER_DATA_PR,1,T_84000066,,X,
210,SAP_ISU_BI_PC_BILLDOC_DISP,1,T_84000070,,X,
210,SAP_ISU_BI_PC_MASS_BILLING,1,T_84000068,,X,
210,SAP_ISU_BI_PC_SINGLE_BILLING,1,T_84000069,,X,
210,SAP_ISU_BI_SF_SPECIAL_FUNCTION,1,T_84000067,,X,
210,SAP_ISU_CA_LOANS,1,T_K4140001,,X,
210,SAP_ISU_CS_BT_DISCONNECT,1,T_84000079,,X,
210,SAP_ISU_CS_BT_MOVE_IN_OUT,1,T_84000078,,X,
210,SAP_ISU_CS_BT_RATE_MAINT,1,T_84000080,,X,
210,SAP_ISU_CS_CC_CUST_CONTACT,1,T_84000081,,X,
210,SAP_ISU_CS_CI_CUST_OVERVIEW,1,T_84000077,,X,
210,SAP_ISU_CS_FO_CIC,1,T_84000076,,X,
210,SAP_ISU_DM_DI_DEVICE_GRP,1,T_84000088,,X,
210,SAP_ISU_DM_DI_INSTALL,1,T_84000089,,X,
210,SAP_ISU_DM_DI_INST_STRUC,1,T_84000090,,X,
210,SAP_ISU_DM_DI_INST_STRUC_DISP,1,T_84000091,,X,
210,SAP_ISU_DM_DI_PERIOD_CONS,1,T_84000092,,X,
210,SAP_ISU_DM_IS_CERTIFICATION,1,T_84000102,,X,
210,SAP_ISU_DM_IS_PERIOD_REPL,1,T_84000101,,X,
210,SAP_ISU_DM_IS_SAMPLING_PROC,1,T_84000100,,X,
210,SAP_ISU_DM_MR_AUTO_MONITOR,1,T_84000098,,X,
210,SAP_ISU_DM_MR_CORR_MTRREAD,1,T_84000097,,X,
210,SAP_ISU_DM_MR_MANU_MONITOR,1,T_84000099,,X,
210,SAP_ISU_DM_MR_MASS_MTRORD,1,T_84000093,,X,
210,SAP_ISU_DM_MR_MASS_MTRREAD,1,T_84000096,,X,
210,SAP_ISU_DM_MR_SINGLE_MTRORD,1,T_84000094,,X,
210,SAP_ISU_DM_MR_SINGLE_MTRREAD,1,T_84000095,,X,
210,SAP_ISU_DM_TD_MASTER_DATA,1,T_84000086,,X,
210,SAP_ISU_DM_TD_MASTER_DATA_DISP,1,T_84000087,,X,
210,SAP_ISU_FERC_ALL,1,T_K4700004,,X,
210,SAP_ISU_IN_BB_BUDGET_BILL,1,T_84000073,,X,
210,SAP_ISU_IN_BB_BUDGET_BILL_DISP,1,T_84000074,,X,
210,SAP_ISU_IN_PC_MASS_INVOICING,1,T_84000071,,X,
210,SAP_ISU_IN_PC_PRINTDOC_DISP,1,T_84000075,,X,
210,SAP_ISU_IN_PC_SINGLE_INVOICING,1,T_84000072,,X,
210,SAP_ISU_IS_ST_CONS_STATISTICS,1,T_84000082,,X,
210,SAP_ISU_IS_ST_STOCK_STATISTICS,1,T_84000083,,X,
210,SAP_ISU_IS_ST_TRANS_STATISTICS,1,T_84000084,,X,
210,SAP_ISU_MD_BD_BUSPARTNER,1,T_84000060,,X,
210,SAP_ISU_MD_BD_MASTER_DATA,1,T_84000061,,X,
210,SAP_ISU_MD_BD_MASTER_DATA_DISP,1,T_84000062,,X,
210,SAP_ISU_MD_TD_MASTER_DATA,1,T_84000063,,X,
210,SAP_ISU_MD_TD_MASTER_DATA_DISP,1,T_84000064,,X,
210,SAP_ISU_TO_ARC_ARCHIVE,1,T_84000085,,X,
210,SAP_ISU_TO_PRINTACT_RECORDS,1,T_K4140013,,X,
210,SAP_ISU_WA_GENERAL,1,T_K4140066,,X,A
210,SAP_ISU_WA_GENERAL,2,T_K41400661,,X,A
210,SAP_ISU_WM_PC_INSPECTIONS,1,T_84000103,,X,
210,SAP_ISU_WM_PC_NOTIFICATION,1,T_84000104,,X,
210,SAP_IS_IS_CD_ARCHIVING,1,T_K4820009,,X,
210,SAP_IS_IS_CD_BROKER_ACCT_INFO,1,T_K4820012,,X,
210,SAP_IS_IS_CD_BROKER_CORRESPOND,1,T_S4920002,,X,
210,SAP_IS_IS_CD_BROKER_DESKTOP,1,T_K4820015,,X,
210,SAP_IS_IS_CD_BROKER_REPORT,1,T_K4820013,,X,
210,SAP_IS_IS_CD_CORRESPONDENCE,1,T_K4820002,,X,
210,SAP_IS_IS_CD_DUNNING,1,T_K4820004,,X,
210,SAP_IS_IS_CD_INFOSYSTEM_ADMIN,1,T_K4820016,,X,
210,SAP_IS_IS_CD_INSURANCE_OBJECT,1,T_K4820005,,X,
210,SAP_IS_IS_CD_INTEREST_CALCULAT,1,T_S4920001,,X,
210,SAP_IS_IS_CD_MASTER_DATA_ADMIN,1,T_K4820010,,X,
210,SAP_IS_IS_CD_PARTNER_ACCT_INFO,1,T_K4820003,,X,
210,SAP_IS_IS_CD_POSTING_RUN,1,T_K4820017,,X,
210,SAP_IS_IS_CD_RECEIVABLES_ADMIN,1,T_K4820008,,X,
210,SAP_IS_IS_CD_TRANSF_POSTG_DATA,1,T_K4820006,,X,
210,SAP_IS_PS_BCS_AVC_TOOLS,1,T_PN720011,,X,A
210,SAP_IS_PS_BCS_BUD_MAINTENANCE,1,T_PN720012,,X,
210,SAP_IS_PS_BCS_BUD_PLANNING,1,T_PN720013,,X,
210,SAP_IS_PS_BCS_BUD_TOOLS,1,T_PN720014,,X,
210,SAP_IS_PS_BCS_STATUS_MAINTAIN,1,T_PN720015,,X,
210,SAP_IS_PS_BCS_STRUCT_DEF,1,T_PN720016,,X,
210,SAP_IS_PS_BCS_STRUCT_TOOLS,1,T_PN720017,,X,
210,SAP_IS_PS_BU_CONTROL,1,T_K4210009,,X,
210,SAP_IS_PS_BU_DISPLAY,1,T_K4210010,,X,
210,SAP_IS_PS_BU_PLANNING,1,T_K4210011,,X,
210,SAP_IS_PS_BU_RULES,1,T_K4210012,,X,A
210,SAP_IS_PS_BU_UPDATE,1,T_K4210013,,X,
210,SAP_IS_PS_BU_UPDATE_TOOLS,1,T_K4210014,,X,
210,SAP_IS_PS_BU_UPDATE_VERSION,1,T_K4210015,,X,
210,SAP_IS_PS_CASH_DESK,1,T_K4210032,,X,
210,SAP_IS_PS_CENTRAL_FUNCTION,1,T_K4210016,,X,A
210,SAP_IS_PS_CF_BU_EXECUTE,1,T_K4210002,,X,
210,SAP_IS_PS_CF_BU_PREPARE,1,T_K4210017,,X,
210,SAP_IS_PS_CF_CHECK,1,T_K4210018,,X,
210,SAP_IS_PS_CF_OI_EXECUTE,1,T_K4210019,,X,
210,SAP_IS_PS_CF_OI_PREPARE,1,T_K4210001,,X,
210,SAP_IS_PS_DECK_CREA,1,T_K4210020,,X,A
210,SAP_IS_PS_DECK_DISP,1,T_K4210021,,X,
210,SAP_IS_PS_MD_DISPLAY,1,T_K4210022,,X,
210,SAP_IS_PS_MD_STRUCTURE,1,T_K4210023,,X,A
210,SAP_IS_PS_MD_ZUOB,1,T_K4210024,,X,
210,SAP_IS_PS_PO_COMMITMENTS,1,T_K4210025,,X,
210,SAP_IS_PS_PO_CONSUMPTION,1,T_K4210026,,X,
210,SAP_IS_PS_PO_CONSUMPTION_DISP,1,T_K4210027,,X,
210,SAP_IS_PS_PO_FOR,1,T_K4210028,,X,
210,SAP_IS_PS_PO_RECONCILE,1,T_K4210030,,X,A
210,SAP_IS_PS_PO_TRANSFERS,1,T_K4210031,,X,
210,SAP_KM_KW_ADMINISTRATOR,1,T_BE420031,,X,
210,SAP_KM_KW_ALL_AREAS_DISPLAY,1,T_BE420034,,X,
210,SAP_KM_KW_ALL_AREAS_EDIT,1,T_BE420035,,X,
210,SAP_KM_KW_ALL_AREAS_TRANSLATE,1,T_BE420036,,X,
210,SAP_KM_KW_CREATE_OFFLINE,1,T_BE420037,,X,
210,SAP_KM_KW_IWBHELP_EDIT,1,T_BE420039,,X,
210,SAP_KM_KW_IWBMISC_EDIT,1,T_BE420040,,X,
210,SAP_KM_KW_IWBTRAIN_EDIT,1,T_BE420041,,X,
210,SAP_KM_KW_KWNET_EDIT,1,T_BE420042,,X,
210,SAP_KM_KW_PAW_ADMIN_TEST,1,T_BE420060,,X,
210,SAP_KM_KW_QM_ADMINISTRATOR,1,T_BE420049,,X,
210,SAP_KM_KW_QM_DISPLAY_EXTERN,1,T_BE420051,,X,
210,SAP_KM_KW_QM_DISPLAY_INTERN,1,T_BE420052,,X,
210,SAP_KM_KW_QUALITY_CONTROL,1,T_BE060099,,X,A
210,SAP_KM_KW_REMOTE_SUPPORT,1,T_BE060108,,X,
210,SAP_KM_KW_RFC_CPIC_USER,1,T_BE420045,,X,
210,SAP_KM_KW_XML_TRAIN_EDIT,1,T_BE420058,,X,
210,SAP_LCA_ALL,1,T_YA670067,,X,A
210,SAP_LE_BASIC_DATA_DISPLAY,1,T_P0920140,,X,
210,SAP_LE_GATE_KEEPER_WEB,1,T_P0920811,,X,
210,SAP_LE_INB_DELIVERY_DISPLAY,1,T_P0920118,,X,
210,SAP_LE_MASTER_DATA_MAINTENANCE,1,T_P0920400,,X,
210,SAP_LE_OUTBOUND_POD,1,T_P0920169,,X,
210,SAP_LE_OUTB_DELIVERY_DISPLAY,1,T_P0920113,,X,
210,SAP_LE_OUTB_DEL_PROCESSING,1,T_P0920256,,X,
210,SAP_LE_OUTB_MONITORING,1,T_P0920178,,X,
210,SAP_LE_OUTB_STATISTICS,1,T_P0920172,,X,
